farm_id,farmer_id,farm_type,size_ha,gross_profit,current_profit,current_income,current_costs,ghg_emissions,nitrates,sediment,phosphates,e_coli
29343,28217,SNB,80,3111,0,100214,97103,196,335.6,61.1,9.6,54.4
29344,27561,Dairy,64,48767,48335,623359,574592,596.1,949,6.8,7.9,23.4
29345,27504,Dairy,64,47817,47785,550500,502683,573.9,999.6,24.7,11.2,39
29346,27964,Forest,48,35784,25414,218454,182670,-697.5,95.7,146,9.8,19.5
29347,28278,Dairy,128,170388,170388,1139166,968778,1284.1,4878.3,511.9,110.8,577
29348,26886,Dairy,96,155438,155266,802926,647488,933.1,1603.3,95.9,27.4,100.9
29349,28331,Dairy,96,91081,0,887989,796908,904.4,3223.4,135.8,45.4,169.2
29350,27442,Forest,80,54946,1427,354702,299756,-1158.4,160.2,243.1,16,31.5
29351,27466,Dairy,288,288376,287539,2321549,2033173,1853.3,6070.4,229.7,87.3,358.1
29352,27070,Dairy,192,182822,98580,1126864,944042,1257.4,3246.1,201.5,55.3,289.3
29353,27330,Forest,80,45194,19819,346794,301600,-1077.3,161.6,237.9,16.1,32.9
29354,27176,Forest,192,143049,0,886673,743624,-2710.7,383.6,572.4,38.4,75.6
29355,28200,Dairy,64,90420,90420,613735,523315,624.3,2444.7,76.4,42.9,259.1
29356,28076,SNB,240,-835,0,213244,214079,478.4,1065.8,110.1,26.5,159.7
29357,27799,Dairy,128,140092,21457,1256609,1116517,1271.5,3374.5,229.4,64.9,244.8
29358,27905,Dairy,128,90094,4993,725829,635735,-16.5,1285.1,165.9,21.1,55.3
29359,28164,SNB,80,25443,25389,246090,220647,-10.9,604.8,290.4,18.3,105.9
29360,28520,Dairy,64,89441,30858,569392,479951,574.5,2320.8,90.4,28.5,83.8
29361,28418,Forest,112,44829,44829,432223,387394,-1268.1,225.4,337.6,22.6,45.2
29362,27440,SNB,96,1845,1818,86773,84928,186.1,410.5,43.6,11.1,62.4
29363,27116,Dairy,288,367540,132057,1821838,1454298,2303.2,10881.9,345.6,195.3,1151.9
29364,27588,Dairy,48,61182,14223,417689,356507,510.6,1816.6,191.8,40.7,221.3
29365,28389,Dairy,48,42497,42078,366901,324404,118.7,521.4,54.2,7.1,29.6
29366,28400,Dairy,64,100513,100234,641143,540630,660.1,2177.4,204.7,44.7,129.8
29367,27884,Forest,144,131961,131961,951434,819473,-886.8,1865.8,355.5,42.6,126.6
29368,27700,Dairy,160,239701,82627,1671257,1431556,1614.7,5851,580.3,123,642.4
29369,27612,Dairy,112,105918,47250,947995,842077,330.9,1430.2,143.3,25.8,165.6
29370,27568,Forest,48,12801,0,385801,373000,438.2,774.7,14.3,10.9,89.8
29371,28100,Dairy,80,110199,110179,712089,601890,745.7,3085.3,96.7,54.1,315.5
29372,28563,Dairy,96,78881,28287,817478,738597,868.8,1768.3,15,16.7,83.2
29373,28287,Dairy,80,126036,41463,818429,692393,770.7,1196.1,27.5,12.7,65.9
29374,27320,Forest,64,45944,45944,292373,246429,-970.8,128.5,191.6,12.5,24.8
29375,28386,Dairy,32,75614,75614,374486,298872,343.2,1173,126.9,27,137.1
29376,27028,Dairy,64,47773,14121,540729,492956,595.3,1010.8,19,14.6,76.5
29377,27352,Dairy,64,109652,109652,595005,485353,694.7,1071.9,64.6,18.6,63.1
29378,27850,Dairy,48,74750,74718,387067,312317,377.9,740.6,5,6.2,17.2
29379,27595,Forest,128,84923,52592,550784,465861,-666.1,1295.7,272.8,31.6,110.1
29380,27538,Dairy,64,73761,73752,492748,418987,-78.6,1281.1,134.5,27.1,140.9
29381,27992,Dairy,64,99009,99009,612795,513786,619.8,2062.8,26.8,24.1,52.5
29382,26910,Forest,496,246401,111917,1918184,1671783,-5785.3,990.1,1490,99.1,196.1
29383,26962,SNB,80,13847,2404,159230,145383,-38,700.1,724.2,30.9,241.3
29384,27416,Dairy,80,71940,71940,700083,628143,806.5,1665.2,126.9,32.4,200.3
29385,27146,SNB,224,7034,7034,248331,241297,547.7,2198.8,386.3,49.3,356.6
29386,27763,Dairy,80,79135,9271,701334,622199,773.2,1284.6,27.8,12.5,63
29387,27589,Dairy,48,59936,59936,433962,374026,447.5,1738.5,186.1,38.9,111.9
29388,27690,Dairy,80,72151,33302,772535,700384,748.7,1260.5,14.3,12.7,77
29389,27727,SNB,128,18044,5253,188404,170360,355.9,1348.4,581.5,49.1,437.5
29390,27613,Forest,128,102992,102992,575507,472515,-1705,254.8,384,25.6,52.2
29391,28709,Dairy,32,47613,47570,247843,200230,290.8,551,9.5,7.8,45.6
29392,28180,Dairy,64,123129,122957,633010,509881,612.8,2466.9,74.8,42,126.5
29393,27818,SNB,96,4304,4304,92669,88365,247.5,479,396.7,24.3,157.2
29394,28659,Dairy,48,50656,21843,474553,423897,461.2,1115.9,22.7,14.1,68.3
29395,28633,Forest,32,26456,5877,152761,126305,-483.2,64.3,98.4,6.3,13
29396,27720,Dairy,160,190786,190034,1563298,1372512,1529.5,2611.8,47.5,37.3,236.9
29397,27994,Dairy,64,114585,114585,595299,480714,636.5,2136.5,198,46.3,242.4
29398,27001,Dairy,192,232025,93030,1438564,1206539,1687.4,3534,118.2,54.5,331.4
29399,28599,Forest,80,60553,42633,356890,296337,-1050.7,160.3,238.1,15.8,31.7
29400,27760,Forest,32,21697,12957,139747,118050,-418.6,64.5,97.9,6.3,13
29401,27002,Crop,32,45004,7713,137262,92258,32.7,285.2,2.7,4,1.2
29402,27977,Dairy,80,92262,92262,512363,420101,349.5,2382.7,304.2,58.7,280.3
29403,27539,Dairy,128,131776,131776,1388763,1256987,1398.8,4484,181,59.9,234.8
29404,28207,SNB,176,11174,2295,261246,250072,-109.5,710.1,161.1,22.5,106.7
29405,27744,Dairy,96,64635,64622,393228,328593,563.6,2408.3,726.7,57.6,370.6
29406,26885,Dairy,144,187020,186859,1514892,1327872,1466.1,4212.4,119.9,68.9,222.3
29407,27800,Dairy,128,167868,167158,1133749,965881,1274.8,2045.7,126,37.5,273.5
29408,27813,SNB,128,21896,0,233095,211199,446.7,1391.2,1794.3,63,502.7
29409,27299,Dairy,112,123658,123464,923987,800329,1072.4,3842.2,195.4,57.4,125.3
29410,27234,Dairy,144,181667,181654,1427979,1246312,1394,2793,56.6,40.6,146.6
29411,26894,Dairy,224,264487,135284,1558610,1294123,1922.1,8108.2,206.1,130.1,706.4
29412,27547,SNB,256,55415,55302,705056,649641,-836.1,1506.4,614.3,56.7,342.3
29413,28451,Dairy,128,107966,64367,1053105,945139,1173.5,4554,54.5,47.4,196.6
29414,27751,SNB,96,59856,35145,427974,368118,572.2,1910,971.5,57.3,399.5
29415,27239,Dairy,64,45456,45295,543335,497879,624.8,1399.6,109.8,26.7,116.8
29416,27705,Dairy,80,104450,68297,747488,643038,783,1293.8,79.9,23.8,155.8
29417,28726,Dairy,32,20918,0,317422,296504,291.4,1073.9,13.3,12.1,51.2
29418,27819,Dairy,48,45073,44743,315877,270804,381.9,726.7,5,5.8,17.3
29419,28014,Dairy,192,240459,240416,1871286,1630827,1748.4,2882.8,28.2,25.3,71.9
29420,27630,Forest,80,457,0,74198,73741,164.4,337,36.7,9.1,51
29421,28538,Dairy,32,39591,39547,333583,293992,333.5,1204.7,25.6,16.1,87.7
29422,27017,Dairy,96,95898,20351,786746,690848,931.8,3342.8,173.2,51.7,209.8
29423,26973,Dairy,32,57840,57840,319170,261330,301,562.9,9.6,7.8,58.3
29424,27691,Dairy,128,131436,94971,900468,769032,213,2847.5,252.8,47.3,157.1
29425,26928,SNB,192,33234,13569,275967,242733,603.4,2111.1,2884.2,97.2,779.7
29426,27016,Forest,64,40482,40482,285597,245115,-931.5,128.6,196,12.5,26.3
29427,27590,Dairy,80,84193,84193,627028,542835,683.9,1274.7,17.4,15.3,98.2
29428,27249,Forest,96,78843,52669,428313,349470,-1339.4,192.8,289.9,19.1,36.8
29429,27411,Dairy,112,95201,94785,652733,557532,538.1,3360,146.7,45.7,140.4
29430,27899,Crop,112,96788,86132,363545,266757,213.3,1565.6,256.1,28.4,91.2
29431,27703,Dairy,160,203231,202919,1235641,1032410,1476.3,5691.1,240,82.2,379.8
29432,28554,Forest,64,23808,17953,253350,229542,-778.7,128.8,190.2,12.6,24.8
29433,28064,Dairy,96,146491,146381,883963,737472,834.2,3242.8,322.1,67.3,374.1
29434,28119,Dairy,80,82300,82300,760846,678546,715.1,2692.5,33.8,30.6,130.4
29435,27231,Dairy,240,300695,300695,1584266,1283571,2024.3,9033.3,288.4,160.5,495
29436,27209,Dairy,80,60724,60442,690189,629465,706.8,1196.3,12.5,10.5,30.2
29437,27950,SNB,64,-5189,0,91993,97182,175.8,265.3,65.7,8.6,45.8
29438,27470,Dairy,112,109894,109587,769398,659504,877.6,1732.5,11.7,14.4,69.7
29439,28311,Dairy,32,31934,20302,365415,333481,344.3,564.5,31.7,8.6,34.4
29440,26975,SNB,96,2142,2125,108946,106804,231,810.9,128.8,17.9,120.3
29441,27628,Dairy,160,172253,68529,1182174,1009921,1390.9,2572.8,57.9,31.3,117.1
29442,28272,Forest,64,42572,22416,282644,240072,-861.2,129,187,12.8,25.8
29443,27194,SNB,736,77889,14147,728012,650123,1798.3,7747.5,3662.3,286.9,2579.5
29444,26979,Dairy,288,366453,365585,2754675,2388222,2715.5,8170.1,94.5,86,196.5
29445,27132,Dairy,320,358163,358096,1971613,1613450,2549.8,9666.2,366.8,125.2,490.5
29446,28235,SNB,64,1041,0,77630,76589,153.9,284.8,25.9,7.1,42.1
29447,26974,Dairy,192,145721,19715,1143568,997847,1430,3144.2,431.5,69.3,353.7
29448,28071,Dairy,96,126825,98777,821589,694764,879.5,1666.1,28.7,22.8,176.4
29449,27984,Dairy,256,321369,320993,1927180,1605811,2125.6,4259.6,141,63.7,337.9
29450,28485,Dairy,48,56680,20003,322295,265615,404.6,1554.6,20,17.5,40.4
29451,28179,Dairy,64,65230,64285,543008,477778,561.7,951.1,6.7,7.7,22.9
29452,28055,SNB,64,7953,7953,65993,58040,165.4,700.5,1077.7,31.4,270.1
29453,27656,Dairy,112,130955,18821,1068482,937527,1051.4,3755.1,45.8,41.6,87.9
29454,28626,Dairy,64,79381,79368,503057,423676,537.8,944.8,10.6,8.6,31.4
29455,26899,SNB,32,2688,2688,40157,37469,76.4,222,90.4,6.3,36.4
29456,28111,Dairy,64,87890,49333,489127,401237,231.5,1624.5,112.9,24.9,46.9
29457,27071,Forest,368,175985,80109,1426633,1250648,-4255.6,737.4,1090.9,73.4,147.7
29458,26941,Forest,256,159896,159896,1033180,873284,-3086.1,511.8,777.7,51.1,102.8
29459,27927,Forest,48,35824,35824,213176,177352,-665.4,96.2,147.2,9.5,19.7
29460,27710,Dairy,128,182211,63305,1221125,1038914,1232.6,4702.3,152.6,86.9,264.4
29461,28591,Dairy,32,44800,25338,180689,135889,-59.2,592.7,68.2,14.1,40
29462,27148,Dairy,144,189170,188831,1570859,1381689,1437.6,2220.6,15,18.3,110.3
29463,27598,Dairy,112,160263,51037,991359,831096,1125.5,4233,451.8,92.2,523.3
29464,27888,Dairy,96,141976,89270,621275,479299,753.5,3364.2,114.2,67.5,193.9
29465,27806,Dairy,80,77128,37242,750809,673681,824.9,2587.4,111.1,37.8,145.7
29466,27685,SNB,96,50479,29705,316230,265751,-178.2,639.8,750.6,35,222.3
29467,27099,Dairy,144,156125,30474,996777,840652,1219.1,4942.7,200.9,68.7,261.9
29468,28537,Dairy,96,124126,123842,957676,833550,982.4,3316,88.7,39.6,130.4
29469,27647,Dairy,80,139167,96929,826774,687607,750.1,2677.8,33,29.8,89.6
29470,28333,Forest,144,104078,86890,634126,530048,-1959.6,289.3,433.2,29.1,57.2
29471,28082,Dairy,112,120274,69013,802187,681913,323.1,1659.6,119.5,25.2,64.6
29472,26984,SNB,96,16743,16743,146081,129338,15.6,833.8,516.3,25.8,143.1
29473,27706,Dairy,112,67293,66917,807451,740158,917.9,1499.1,186.7,30.8,216.7
29474,27716,Dairy,48,80664,80664,420856,340192,417.8,1642.6,19.6,18.1,36.3
29475,27742,Dairy,48,38877,38845,435264,396387,447.8,808.2,11.3,9.7,69.5
29476,27762,Dairy,32,23359,23327,188856,165497,282.9,1068.6,69.7,20.3,101.3
29477,28122,Dairy,64,83639,83622,601887,518248,544.4,925.6,6.7,7.7,23
29478,28047,Forest,128,102189,102189,527938,425749,-1450,256.6,380.7,25.9,51.5
29479,27965,Dairy,112,122955,122955,1023341,900386,659.7,3271,88.9,39.4,83.9
29480,26915,Dairy,128,194824,194824,1284376,1089552,1246.3,2201,127.4,38.8,258
29481,27611,Forest,80,64024,59804,321198,257174,-887.2,161.3,240.9,16,32.5
29482,27741,SNB,144,31802,31802,418309,386507,568.7,1610.9,1835,71.6,583.9
29483,27003,Dairy,64,55245,55057,557258,502013,562.6,1286.1,11.8,11.8,52.8
29484,27128,Dairy,96,115299,115130,957395,842096,920.6,1541.8,16.6,15.9,101.4
29485,27000,Dairy,224,263892,263892,2113876,1849984,2317.3,8350,885.9,189.5,504.7
29486,27083,Dairy,144,142372,141917,1329008,1186636,1405.4,2309.3,43.1,32.1,131.5
29487,28263,Dairy,32,21425,21226,286957,265532,327,523.6,11.1,4.9,12.5
29488,26922,Dairy,160,178663,178663,1257978,1079315,1446.3,6112.3,192.2,109.7,649.6
29489,28435,Forest,80,53229,53229,346878,293649,-1083.4,159.2,240.2,15.9,32.6
29490,28477,Forest,96,78724,78724,486050,407326,-479.6,1368.3,320.7,40,165.9
29491,28702,Dairy,80,53593,53377,601477,547884,751.9,1546,41.7,17.5,78.2
29492,27252,Dairy,32,45339,27908,275437,230098,294.9,1056.1,45.2,14.1,60.5
29493,27333,Dairy,64,40192,0,505940,465748,572.3,2201.2,26.8,23.4,104.4
29494,28282,Dairy,112,171414,171414,988357,816943,1119.2,1836,111.3,32.7,229
29495,27051,SNB,160,31124,31085,208300,177176,173,1606,755.9,60.2,509.1
29496,28545,Dairy,112,102589,0,1043505,940916,1132.5,3809.8,157.5,52.4,198.5
29497,27900,SNB,80,-4802,-4802,136572,141374,206.4,448.6,45.1,10.3,67.2
29498,27424,Dairy,160,190566,190566,1157617,967051,1359.5,6160.6,193.7,102.6,633.9
29499,27962,SNB,64,31305,18780,231447,200142,272,855.6,80.2,18.4,103
29500,27423,Dairy,96,103815,19762,833290,729475,883.6,3652.8,116.6,65.9,343.4
29501,28363,Forest,32,25548,20018,140265,114717,-398.7,63.7,93.5,6.4,12.7
29502,28492,Dairy,96,110049,109885,744808,634759,781.2,2298.5,25.2,24.2,59.7
29503,27956,Dairy,32,29734,29734,282613,252879,319.6,830.4,69.1,18.6,48
29504,27732,Dairy,160,203131,202337,1560336,1357205,1525,3017,51.5,38.8,177.4
29505,27829,Dairy,64,114628,114450,576176,461548,571.4,2190.1,26.6,23.7,51.2
29506,27564,SNB,32,5456,722,59044,53588,90.6,138,37.5,4.3,24.5
29507,27182,Forest,160,73826,57327,623388,549562,-1904.3,321.9,475.2,32,65
29508,27195,SNB,432,23187,22342,536748,513561,1070.6,2939,534.5,77.6,564
29509,27107,Forest,208,124526,124526,809922,685396,-2319.9,415.8,615.9,41.9,83.5
29510,26981,Forest,256,234562,234132,1358006,1123444,-651.8,2426.5,509.8,63.2,310
29511,28514,Forest,128,94186,64852,527767,433581,-1572.6,255.5,392.5,25.4,49.7
29512,27165,Forest,48,36380,23686,213327,176947,-750.3,95.9,144.5,9.8,19.6
29513,27830,Dairy,80,112231,56787,664063,551832,541.3,2471.3,87.9,48.1,208.7
29514,28361,Dairy,64,69386,69386,561577,492191,640.8,2506.8,256.8,54.3,291.5
29515,27922,Dairy,96,86665,50985,808294,721629,914.9,3231.4,133.2,43.3,83.1
29516,27074,Dairy,256,318682,123621,1743880,1425198,1995.4,8613.1,634.9,171.2,753.5
29517,28010,Forest,96,129757,34193,919135,789378,895.5,3258.7,40.1,34.9,160.6
29518,28028,Forest,160,103275,103275,662588,559313,-2019.9,320.7,478.8,32,63
29519,28332,Crop,112,143815,143815,466509,322694,117.8,1009.2,9.9,13.9,4
29520,28057,Dairy,96,139721,76154,840675,700954,899.1,3456,116.6,66.9,398.2
29521,28160,Dairy,96,75233,11336,574571,499338,737.5,1382.1,33,15.3,39.6
29522,26952,Dairy,144,179313,179313,999755,820442,1212,5448.6,171.8,97.8,571.2
29523,28220,Dairy,80,124367,61011,779656,655289,844.2,2924.5,319,68.7,180.6
29524,28466,Dairy,64,78815,78815,545697,466882,612.9,2173.4,89.5,31.3,56.4
29525,28672,Dairy,80,88376,22361,842387,754011,845.7,2937.7,95.5,54,335.2
29526,28145,Dairy,112,145606,74858,996127,850521,1171.1,4300.8,365.1,82,414.4
29527,27548,SNB,336,-11456,0,312202,323658,707.8,1467.3,164,37.9,230.7
29528,27366,Dairy,48,47778,7337,450237,402459,449,1589.8,19.8,17.3,37.5
29529,27565,Dairy,80,103519,103250,707392,603873,665.8,1154.6,27.5,12.7,31.9
29530,27743,Dairy,160,146713,146659,1490578,1343865,1537.8,2386.4,55.8,25.3,127.2
29531,27312,Forest,64,25244,18383,181699,156455,-354.9,414.4,662.3,22.1,132.8
29532,28281,Dairy,64,101293,100944,638116,536823,569.3,2204.5,27.2,24.7,98.8
29533,28252,SNB,112,10878,10878,310176,299298,367.7,1154.2,152.7,24.6,182.2
29534,27820,SNB,64,-485,0,96190,96675,160.2,294.6,35.9,8.4,52.4
29535,28487,Forest,80,51786,30186,365846,314060,-1067.3,160.3,237.8,15.8,32.6
29536,27031,Dairy,96,114690,76933,693454,578764,891.8,3207.5,135.9,44.5,183.2
29537,28602,Dairy,32,26722,26718,191447,164725,252,503.4,7.3,4.7,25.9
29538,27753,Dairy,208,208244,208244,1265078,1056834,1496,3020.2,21.7,25.8,75.4
29539,27447,Forest,96,34720,9031,368018,333298,-1077.8,191.9,284,19.2,38.2
29540,27795,Dairy,64,36398,0,566623,530225,614.6,968.8,22,10,26
29541,28102,Dairy,64,110000,110000,621812,511812,699.6,2422.5,256.3,54.5,291.8
29542,27434,Dairy,96,128669,128669,982912,854243,938.6,1668.3,28.9,22.6,147.7
29543,27989,Dairy,80,62431,62407,634929,572498,695.3,1212.5,8.3,10.1,29
29544,28374,SNB,64,29759,19962,284262,254503,334.8,1109.9,232.6,27,208.4
29545,28379,Dairy,64,80159,80159,581663,501504,588.1,1543,45.6,21,54.1
29546,27348,Dairy,64,105710,61091,578772,473062,641.5,2463.4,77.4,44.8,276.4
29547,27958,SNB,128,30833,13583,222474,191641,-214.4,554.4,225.6,25.8,151.9
29548,27617,Crop,128,132895,23731,433076,300181,110.2,1110,11.3,15.1,4.5
29549,26989,SNB,64,1123,1091,94382,93259,178.7,427.3,217.7,13.1,77.9
29550,27106,Dairy,64,75403,75386,561228,485825,627.3,2531.1,76.2,43.5,261.4
29551,28196,Dairy,80,103112,102816,749221,646109,753.7,1134.9,8.3,10.2,28.2
29552,27715,Forest,64,48298,48298,282888,234590,-871.7,127,193.5,12.7,25.3
29553,27127,SNB,608,16296,16296,587190,570894,1407.9,3040.4,944.3,124.9,910.7
29554,27258,SNB,96,5598,5598,264762,259164,328.1,485.2,310.6,23.7,157.9
29555,28630,Dairy,48,73088,29139,361194,288106,410.9,1475.2,86.6,29.2,78.1
29556,27648,Dairy,64,49586,0,451408,401822,-74.9,890.1,162.1,21.5,51.9
29557,27890,Dairy,80,79798,38399,709220,629422,796.4,3068.5,276.8,64.7,341.4
29558,28258,Dairy,64,98616,58085,472543,373927,588.3,2233.3,123.3,43.8,271
29559,27562,Forest,96,75915,9818,423123,347208,-1373.7,194.1,278.8,19,39.6
29560,28627,Dairy,32,18885,18885,288936,270051,275.2,488,3.2,4.1,11
29561,28115,Crop,32,49912,37059,138613,88701,35.2,577.9,10.6,7.9,2.5
29562,28399,Crop,48,94614,94614,230264,135650,50.8,968.1,48.8,19.2,9.6
29563,27500,Dairy,96,115575,115362,747521,631946,504.8,2318,106.4,33.2,103.2
29564,27364,Dairy,64,82996,55065,442113,359117,532.8,2211.7,58,27.5,69.6
29565,28510,Forest,80,33368,33368,274475,241107,-770.4,186.3,210,15.1,37.2
29566,28458,Dairy,48,43849,345,373558,329709,426.3,1695.5,58.5,29.4,77.9
29567,27949,SNB,144,43031,19197,332384,289353,-382,1053.6,1768.2,57.3,415.1
29568,27438,Dairy,48,67648,67648,425498,357850,474.9,1932.1,192.5,42.4,202.9
29569,27273,Dairy,80,87741,87612,660937,573196,800.9,2913,320.1,67,180.4
29570,27181,Dairy,80,62630,62617,560480,497850,664.9,2694.3,33.1,29.1,64.8
29571,27521,SNB,144,2355,2355,237060,234705,393,619.1,55.2,15.8,93.2
29572,27859,Dairy,192,276603,276564,1792114,1515511,1503.1,6645,259.7,121.6,430.8
29573,27455,Dairy,128,105197,104984,1079009,973812,1137.1,1932.8,61.3,23.9,70.8
29574,28438,Dairy,48,76807,76688,426249,349442,435.2,1591,20.5,17,75.9
29575,28581,Dairy,64,57717,13417,437730,380013,-215.6,496.5,101,10.2,24.7
29576,27379,Forest,80,53224,5448,391337,338113,-597.2,376.3,186.2,15,37.1
29577,27429,Dairy,96,122160,25651,885055,762895,940.9,3603.5,113.8,65.8,233
29578,27341,Forest,48,66740,26498,457825,391085,489.3,1684.8,56,33.9,195.8
29579,28240,Dairy,80,111233,111233,819079,707846,773.1,1205.6,8.2,10.4,43.9
29580,28211,Dairy,96,115870,115870,659894,544024,876.4,3776,382.5,77.5,224.2
29581,27634,Dairy,240,326758,326726,1540823,1214065,1936.4,8682.2,270.2,154.8,469.1
29582,27038,SNB,176,6665,6665,179230,172565,435.4,839.8,685.1,41.8,263.3
29583,28302,Dairy,64,127814,91122,685257,557443,672.3,2567.2,254,53.5,139.6
29584,28513,Forest,80,97381,35042,481914,384533,-771.6,391.8,199.7,15.6,31.3
29585,28343,Dairy,128,135267,78740,863825,728558,1084.5,2320.4,90.5,29.7,140.7
29586,27229,Forest,112,97869,51386,620656,522787,-375.3,1883.3,383.3,55.7,241.2
29587,26879,Dairy,128,107397,107059,1060190,952793,1129.5,1992.3,13.3,16.2,48.8
29588,28706,SNB,32,10742,7861,108186,97444,-152.8,214.4,111.2,9.5,66.8
29589,26887,SNB,320,7202,0,345529,338327,752.3,1526,447.9,62.5,444.5
29590,28543,Dairy,64,57958,0,541830,483872,563.5,975.9,6.6,8.3,23.2
29591,27735,Forest,128,110315,0,699731,589416,-486,2075.8,251.1,48.4,124.4
29592,28052,Forest,32,9075,370,122199,113124,-388.9,63.7,93.9,6.4,13
29593,28392,Dairy,96,141637,141572,1000647,859010,993.3,2620.2,215.1,48.4,142
29594,28370,Dairy,64,97161,97161,570548,473387,654.3,2362.1,257.5,54.4,280.3
29595,27036,Forest,112,39468,28448,307429,267961,-743.1,346.4,242.6,20.7,81.4
29596,28541,SNB,64,3769,3769,63037,59268,145.5,313.9,288.8,16.5,105.7
29597,28678,Dairy,32,26847,26847,265791,238944,262.1,505.2,3.3,4.2,23.4
29598,28407,Forest,48,24359,24359,216131,191772,-708.1,96,143.3,9.6,18.9
29599,26956,Forest,784,404458,301957,3124340,2719882,-9526.9,1568.2,2352.3,156.6,314.3
29600,28704,Dairy,32,41897,41787,333417,291520,348.2,893.8,71.5,16.6,87.6
29601,27903,Dairy,464,552543,172243,3073678,2521135,3986,13295.3,506.1,181.6,677.9
29602,27104,Forest,96,18180,18180,238225,220045,-501,538.5,443.6,23.2,112.6
29603,28443,Dairy,48,89892,89838,524334,434442,524.5,1554.4,132.5,28.4,141.9
29604,26921,SNB,352,12361,12361,356765,344404,835.4,1703.6,451.6,70,504.6
29605,28197,Forest,96,77599,77599,422685,345086,-1227.5,192.1,278.2,19.6,38.3
29606,28450,Crop,96,115340,115340,394250,278910,96.1,869.8,8.1,11.6,3.6
29607,27374,Dairy,32,25392,25360,283021,257629,307.5,881.3,67.1,15.4,84.3
29608,27044,Crop,64,96433,76521,287330,190897,75.1,1115,50,22.1,10.2
29609,27518,Dairy,96,97587,19703,669087,571500,409.3,1236,72,14.6,66.9
29610,27790,Forest,80,60098,22095,460355,400257,-773.6,381.6,191,14.9,31.6
29611,27704,Dairy,48,39116,39116,406831,367715,525.9,1632.5,66.8,22.6,45.4
29612,27063,Dairy,80,60708,60708,637970,577262,746.8,1213.9,27.9,13.6,60
29613,26912,Forest,48,28012,28012,199371,171359,-667,96.8,139.2,9.3,19.2
29614,27918,Dairy,256,298237,298181,1684567,1386330,1920,8330,141.9,97.3,203.2
29615,27125,Dairy,112,85249,0,716531,631282,671.3,3648,173.4,60.7,261.3
29616,28005,Dairy,80,86571,59205,685071,598500,700.8,1265.9,24.2,19.4,150.5
29617,27886,Dairy,96,109152,36495,636071,526919,720.1,1723.1,15.2,16.3,55.3
29618,28203,Dairy,32,49558,42276,205534,155976,248.3,1154.6,45.1,15.2,58.3
29619,28383,Dairy,64,79149,79149,553404,474255,608.8,1131.4,63.9,18.4,65.2
29620,28330,Dairy,80,71196,18849,504819,433623,323.6,2431.1,124.9,46.5,259.2
29621,28532,SNB,48,4239,4078,47273,43034,109.8,232.8,60.9,9.3,67.3
29622,28725,Forest,32,32430,32430,150742,118312,-467.2,64.7,92.6,6.3,12.9
29623,27033,Dairy,112,87433,87272,656910,569477,312,1244.9,108.2,16.5,42.4
29624,27801,SNB,96,16351,9029,183990,167639,81.6,692.3,409.4,23.7,132.4
29625,27463,Dairy,64,95845,95684,431825,335980,554.8,1347.7,113.1,27.4,175.8
29626,28112,Dairy,112,156712,156712,1062838,906126,1053.6,1732.3,11.8,13.9,84.7
29627,27668,Dairy,96,86157,86157,773467,687310,888.5,1722.1,92.4,27.2,141
29628,28241,SNB,64,821,821,97211,96390,184.6,397.9,352,16.2,103.1
29629,26963,Dairy,336,393791,393737,2443772,2049981,2864.4,8742.9,116.6,93.4,389.6
29630,27276,SNB,192,-2658,0,214015,216673,452.8,842.7,224.7,25.1,134.2
29631,28613,Dairy,48,67875,67875,498012,430137,517.2,788.7,48.4,13.3,102.4
29632,28462,Dairy,80,103724,103720,646371,542647,711.8,1287.2,65.2,19.4,140.1
29633,27541,SNB,160,-7129,0,233095,240224,383,695.3,62.4,18.1,105.3
29634,27167,Crop,64,89247,55442,342201,252954,198.9,1374.2,39,18.2,17.1
29635,27413,Dairy,656,712922,712922,5004601,4291679,5826,22104.6,320.7,246.8,698.4
29636,28482,Forest,32,10426,4411,130574,120148,-461.9,65.2,98,6.5,12.8
29637,28000,SNB,80,10084,9912,130858,120774,231.6,383.7,227,18,121.7
29638,27173,Dairy,48,67044,29298,465569,398525,490.1,1704.8,68.2,22.8,86.1
29639,27757,Forest,192,95457,79434,746886,651429,-2251,385.9,581,38.6,77.8
29640,28161,Forest,80,58208,31223,344832,286624,-1073.8,158.7,237.7,15.6,33.4
29641,27993,Forest,240,103904,82161,839681,735777,-1984.7,607.7,607,44.9,121.4
29642,27419,Forest,96,50548,22360,421805,371257,-1384.2,192.2,290.3,19.2,39.6
29643,27593,Dairy,80,67230,21830,669189,601959,694.5,1200.6,8.4,9.9,59.6
29644,28152,Dairy,80,96100,95853,848797,752697,775.9,1359.8,20.9,16.9,117.2
29645,28125,Forest,128,122332,67663,716227,593895,-1050.4,1410.8,331.3,42.5,172.4
29646,28247,Dairy,96,110907,110907,973410,862503,866.4,3186.6,39.7,37,152.5
29647,27204,Dairy,224,198392,198231,1364304,1165912,480.2,3189.1,263.5,52.3,252.3
29648,28201,SNB,80,7575,7575,169627,162052,294.3,867.4,330,33.4,283.2
29649,27626,Forest,592,312499,217986,2278357,1965858,-6732.6,1186.4,1782.7,118.6,235.6
29650,27544,Dairy,192,168022,167692,1399634,1231612,1664.6,2867.1,20.2,24.7,139.4
29651,27696,Forest,64,41298,0,281461,240163,-904.3,125.8,193.6,12.7,25
